,tp,lnsp,temp19,temp9,temp2,temp0,u19,u9,u2,u0,v19,v9,v2,v0,sza,tp_mean,tp_sd,balloon,abs_gwmf
4359,1.21484945e-05,11.456927,199.87222,247.49344,284.2686,295.37604,-14.186314,-6.3211,-4.604268,-1.2177479,-3.836753,0.3739768,5.4094195,1.7719659,143.29962,1.24400585e-05,2.4004343e-05,2,0.0010987355
4360,6.0742473e-06,11.457342,200.17427,247.47353,284.29764,294.89893,-14.187623,-6.0474024,-4.089611,-1.1509604,-3.2176595,0.6075337,4.670754,1.6512761,144.99727,2.4539959e-05,3.6173966e-05,2,0.00040324056
4361,6.938894e-18,11.448819,200.62152,247.18892,283.74994,294.84912,-15.896598,-8.679616,-4.879276,-0.8903581,-3.9462676,1.0388876,1.6088113,2.2044373,141.10948,1.8660088e-05,4.2945754e-05,2,0.0007678078
4362,6.938894e-18,11.438758,202.23462,247.18477,283.71097,293.4194,-13.891663,-8.034004,-6.1757393,-0.18057695,-5.3721943,0.7662183,0.7896858,1.922828,133.08604,1.3266157e-05,3.3698303e-05,2,0.00097618817
4363,6.938894e-18,11.421343,202.68907,247.08401,283.36816,291.8606,-12.195724,-8.224711,-5.2330627,-0.81453586,-4.8607197,-0.5304714,2.3944478,1.3243915,122.63167,7.143315e-06,2.2144462e-05,2,0.0012768832
4364,6.938894e-18,11.420799,203.07632,247.07787,283.35648,291.56137,-12.122329,-7.9989786,-4.4711046,-0.6509732,-4.858824,0.27820376,2.6515083,1.3159934,110.77633,3.8875187e-06,7.32948e-06,2,0.0014066532
4365,6.938894e-18,11.403854,201.87659,246.76181,283.39224,290.89728,-12.931218,-9.521847,-0.7668672,-1.2339591,-6.016467,0.44959837,0.69207585,1.8298547,98.18552,1.1273804e-05,3.5197136e-05,2,0.00081602554
4366,6.938894e-18,11.404156,203.06203,246.54771,283.2856,290.53156,-11.434129,-9.938371,-0.64310783,-1.2179902,-4.695276,0.64440936,0.89310414,1.7490289,84.9768,1.41894425e-05,4.7420504e-05,2,0.0007388982
4367,1.2148495e-06,11.430766,203.02538,246.91592,283.30728,292.75168,-9.65226,-10.026199,-1.3696953,-1.9698617,-3.2590635,-0.54414475,-0.12861712,2.4474468,71.84882,5.3939316e-06,1.7752041e-05,2,0.00094447104
4368,2.429699e-06,11.431057,203.79596,246.65685,283.19983,292.64172,-8.168478,-10.132659,-1.1381454,-2.02043,-2.2891536,-0.88402766,0.20712091,2.3894181,58.308456,1.0058954e-05,2.7844226e-05,2,0.0015644017
4369,6.938894e-18,11.42451,203.23615,246.16951,283.32144,293.1607,-10.27638,-9.88514,-1.8115029,-2.041722,-0.8446509,-2.0798354,0.24338889,0.5148808,44.598343,8.892698e-06,3.1493844e-05,2,0.0020669256
4370,6.938894e-18,11.425059,203.54103,246.05704,283.32812,293.82217,-10.300333,-10.284364,-1.7862188,-2.578013,0.55011255,-2.168951,0.13976605,0.57394576,30.859333,1.9729156e-05,3.9783725e-05,2,0.0023128402
4371,8.868401e-05,11.455938,201.32426,246.71432,285.3666,295.75818,-12.735599,-8.128555,-7.1304955,-3.389768,2.439157,-3.9025612,0.6205761,0.16359931,17.240828,2.541465e-05,4.100065e-05,2,0.004640974
4372,0.00015064134,11.455768,200.7003,246.63852,285.40744,296.58792,-13.569977,-8.253646,-6.598197,-3.3458533,1.7148333,-4.388552,0.2682584,-0.03535655,5.9517245,4.8836944e-05,6.5769935e-05,2,0.003679367
4373,6.9246424e-05,11.410872,200.37791,245.98373,284.12286,295.7782,-14.774302,-7.0825887,-5.562876,-4.354559,-1.4239028,-4.786464,0.34701174,-0.5741954,11.790921,5.0294766e-05,7.680078e-05,2,0.0027333945
4374,4.373458e-05,11.410796,200.0072,245.8921,284.1995,296.85034,-15.314585,-6.6554193,-5.218213,-4.2041845,-2.3668706,-5.354317,-0.16281267,-0.73791945,25.237854,7.677849e-05,7.742395e-05,2,0.0017591203
4375,0.0001324186,11.422284,199.79228,246.41609,284.99756,298.41565,-14.496176,-5.749181,-6.0512605,-3.8834748,-5.606121,-6.513857,0.5438951,-1.5130184,38.98202,7.240503e-05,6.802637e-05,2,0.0018966151
4376,0.00015550073,11.4214115,198.68513,246.3353,285.39578,299.14124,-13.977185,-5.76515,-5.566869,-3.578734,-5.127383,-6.7687693,0.90553886,-1.1565558,52.71496,5.8215588e-05,6.665521e-05,2,0.0028021943
4377,7.896522e-05,11.39446,198.45772,245.79713,284.4969,299.40198,-14.795594,-5.3260036,-4.563486,-3.3258922,-4.5895805,-7.788418,0.6361195,-0.8622669,66.28079,2.1527132e-05,3.3507866e-05,2,0.0018979034
4378,3.2800937e-05,11.393896,199.23912,245.82379,284.4952,299.36615,-13.760274,-4.757775,-4.526225,-3.17951,-4.8299856,-7.6381645,0.7853364,-0.60942715,79.60325,1.3266155e-05,2.6642443e-05,2,0.0013345015
4379,4.2519732e-05,11.395124,201.06519,245.91292,284.98007,300.44333,-8.793928,-1.1674218,-5.3952026,-2.8840845,-4.055923,-7.1594276,0.9625315,-1.0778024,92.686905,6.9489392e-06,1.37208945e-05,2,0.0018707392
4380,1.3363345e-05,11.394514,200.75946,246.01205,284.7918,300.3542,-7.705378,-0.6391156,-5.4377866,-2.9586062,-3.6694098,-6.952182,0.6174674,-0.999049,105.56022,1.7882585e-05,7.3080664e-05,2,0.0016805212
4381,6.938894e-18,11.404166,199.97221,245.93709,284.661,301.0531,-9.024147,1.8307494,-4.989325,-2.2998867,-2.790688,-3.6486852,-0.24467473,-0.7565716,117.60138,2.3956833e-05,6.593803e-05,2,0.0016551389
4382,6.938894e-18,11.404544,200.15715,245.94208,284.78262,300.11258,-9.508539,1.6697291,-5.303381,-2.068337,-2.0363138,-3.4911785,0.018527308,-0.8000932,128.43472,1.3606315e-06,4.614126e-06,2,0.0014025359
4383,6.938894e-18,11.409041,200.04968,245.8996,284.90677,300.33667,-8.962934,2.315141,-5.9727464,-1.6212063,0.17292537,-4.37819,0.8599448,-1.325461,137.21812,6.938894e-18,0.0,2,0.0020137744
4384,6.938894e-18,11.409786,200.83609,245.80463,285.0059,299.39615,-9.7813425,1.5313314,-6.2309113,-1.5985836,0.8806695,-4.463161,0.54078645,-1.3990332,142.41187,6.938894e-18,0.0,2,0.002186502
4385,6.938894e-18,11.410531,201.6225,245.70966,285.10504,298.45563,-10.5997505,0.747522,-6.4890757,-1.5759609,1.5884135,-4.5481315,0.2216281,-1.4726055,142.44458,6.938894e-18,0.0,2,0.002896622
4386,6.938894e-18,11.414829,202.24896,245.9046,285.62152,298.79718,-10.575797,0.8779351,-5.1064305,-1.7569424,1.9728543,-4.6828413,0.49622864,-1.8850244,137.20087,6.938894e-18,0.0,2,0.002730723
4387,6.938894e-18,11.414507,202.42804,246.03976,285.792,298.17386,-10.749745,0.8622439,-5.7196255,-1.6291538,1.137352,-4.4814157,0.18551865,-1.8198211,128.28624,4.859398e-08,2.3806092e-07,2,0.0047131963
4388,6.938894e-18,11.414184,202.60712,246.17491,285.96243,297.5505,-10.923694,0.8465526,-6.332821,-1.5013652,0.30184984,-4.27999,-0.12519133,-1.7546178,117.28068,6.938894e-18,0.0,2,0.0020993429
4389,6.938894e-18,11.413861,202.7862,246.31007,286.1329,296.9272,-11.097642,0.8308614,-6.946016,-1.3735766,-0.53365237,-4.0785646,-0.4359013,-1.6894145,105.054565,8.7469164e-07,4.285096e-06,2,0.0018508937
4390,6.938894e-18,11.4136505,202.69337,246.15903,286.2291,296.42932,-11.5343075,0.7780921,-7.184797,-1.273315,-0.57102776,-4.084315,-1.0799081,-1.6970812,91.99986,1.3606315e-06,6.665705e-06,2,0.002714868
4391,6.938894e-18,11.406598,201.61833,245.58943,285.50342,295.38297,-12.059362,-1.6690848,-3.9962113,-1.3405958,0.10652105,-2.8173847,-1.1862842,-1.4766623,78.67163,1.0204735e-06,4.9992796e-06,2,0.001548938
4392,6.938894e-18,11.407333,202.31027,245.90756,285.0646,295.1931,-12.700509,0.783369,-3.8194342,-1.4646037,-1.4047865,-1.8389161,0.5646092,-1.8101658,65.16377,1.7007893e-06,5.7906414e-06,2,0.0011889609
4393,6.938894e-18,11.407828,202.21155,245.75314,285.18106,295.7593,-12.654336,0.8955038,-4.2745695,-1.3498304,-1.6712059,-1.869583,0.5004002,-2.017168,51.53387,3.1100146e-06,1.5235899e-05,2,0.0014707464
4394,6.938894e-18,11.408322,202.11281,245.59871,285.29752,296.32553,-12.608163,1.0076386,-4.729705,-1.2350572,-1.9376254,-1.9002501,0.4361912,-2.2241702,37.858505,3.8389244e-06,1.8806813e-05,2,0.0011638138
4395,6.938894e-18,11.40647,201.27995,245.84933,285.23676,296.45883,-12.3126545,2.8057528,-5.8457756,-1.2746341,-2.500173,-0.7090292,-0.30652496,-2.0516684,24.058037,6.938894e-18,0.0,2,0.0019406582
4396,6.938894e-18,11.406594,200.91711,245.73457,285.49835,298.03595,-12.551435,2.4178984,-5.6742754,-1.2245033,-3.4230578,-0.67452884,-0.57869446,-2.415839,10.258204,1.3120374e-06,3.3652866e-06,2,0.0016089266
4397,2.4296989e-05,11.406717,200.55426,245.61981,285.75992,299.61307,-12.790217,2.0300438,-5.502775,-1.1743724,-4.3459425,-0.6400285,-0.850864,-2.7800093,5.164594,3.9749877e-05,4.725189e-05,2,0.0028398903
4398,1.3363345e-05,11.399385,201.09769,245.45949,285.3684,299.9751,-15.110747,1.3493198,-4.444751,-0.083366945,-4.9209485,-1.1201586,-1.1402837,-1.6721643,17.864908,4.5483965e-05,4.7880585e-05,2,0.0018826541
4399,1.5793043e-05,11.395637,201.00403,245.44598,285.3279,300.87122,-15.629206,0.55382246,-5.519925,-1.228461,-5.7202067,-0.6879456,-1.4057448,-1.7009146,31.676212,3.9604092e-05,5.0721967e-05,2,0.0018538611
4400,1.0933645e-05,11.386161,203.23004,245.24094,284.88235,300.143,-15.27829,0.22797199,-5.32204,-1.4184306,-5.691457,-2.1465442,-0.9476567,-0.63811177,45.41525,0.00015890232,0.0005055103,2,0.0037398187
4401,3.4015786e-05,11.385379,203.5836,245.35063,284.8697,301.03577,-14.054042,-0.43955982,-5.699341,-1.5200114,-6.091086,-2.4512975,-0.786655,-0.05064726,59.07723,5.9236063e-05,8.106553e-05,2,0.0023391596
4402,7.532067e-05,11.381153,203.31865,245.44937,284.74564,299.78015,-8.766557,0.73719585,-5.438133,-1.1677763,-4.344984,-4.0584393,-0.51352715,0.5799427,72.6704,0.00012542105,0.0003535405,2,0.003161734
4403,7.410582e-05,11.380553,202.48917,245.45949,284.89755,299.21564,-7.4090667,1.0511732,-5.5489483,-0.4989253,-4.206024,-3.9606884,-0.30652496,0.9172796,85.989006,0.00013222422,0.0002691437,2,0.009560321
4404,0.0023470891,11.381568,200.03447,245.52783,285.16083,296.312,-7.298251,2.5920372,-4.7732396,-0.37623662,-4.59032,-2.2874207,-0.3870258,0.9469882,99.34578,0.0005467794,0.0008014753,2,0.011447342
4405,0.0011844783,11.3659315,199.86992,245.57593,284.20645,295.36188,-5.796964,3.101261,-5.572695,-0.08996311,-3.9022293,-2.2423785,-0.20206553,0.92494637,112.08319,0.0006946996,0.0013622674,2,0.009196896
4406,0.0014638937,11.36238,199.65643,245.42995,283.77695,294.38895,-9.347019,1.6751703,-5.6861486,0.20818351,-4.8375726,-3.0004284,-0.6007364,0.47260824,124.07403,0.00042019214,0.00057277264,2,0.0
4407,2.429699e-06,11.366328,201.29008,244.94307,284.1052,294.79565,-8.477645,1.3374468,-3.8154764,-1.3498304,-4.049814,0.6019846,0.5128587,-0.6112782,134.65848,0.00046232314,0.00092056725,2,0.0
4408,0.001920677,11.366783,201.19304,244.8764,284.18283,294.04886,-7.9921675,1.1501157,-4.0252347,-1.3339996,-2.6477578,0.20714712,0.5732343,-0.719571,142.82974,0.00060149626,0.0007509441,2,0.0
4409,3.7660335e-05,11.377616,200.71207,244.9515,284.53384,294.7349,-6.765281,1.8862476,-4.159796,0.3084452,-0.535569,0.02314519,2.7726324,-0.624695,146.72342,0.0003850101,0.0006566101,2,0.0
4410,0.00093786384,11.359046,200.6724,244.79117,283.17612,292.29962,-6.134688,-0.61765623,-5.1769247,0.7635805,0.28285626,-0.27202457,2.1401258,-0.28352472,144.90753,0.0007580661,0.0010452352,2,0.0048740306
4411,1.2148495e-06,11.385866,200.2724,244.9788,284.721,293.28052,-7.1252246,0.1461554,-6.1015615,-0.23771444,1.8815794,0.72705156,4.20979,-0.38513288,138.01997,0.00049755373,0.0009908743,2,0.0031078649
4412,6.938894e-18,11.4590645,200.3308,246.36813,288.26465,295.9964,-7.6951995,1.2414976,-5.1635237,0.88670105,2.9401624,1.5060531,3.589725,0.35190248,128.02838,0.00021191833,0.0006014789,2,0.0012695799
4413,7.167612e-05,11.439057,200.7081,246.26326,287.55334,295.26965,-8.570848,0.72651273,-4.376783,1.0399069,1.8101703,1.5849923,3.7797272,-1.1351582,116.393166,2.0215097e-05,5.3105327e-05,2,0.0016601313
4414,6.938894e-18,11.521603,201.5033,247.60782,291.6616,295.76813,-10.460241,0.22611372,-2.399691,1.2153045,2.6278167,1.2046916,1.9893119,2.300558,103.87762,8.746917e-07,2.650934e-06,2,0.0016408281
4415,6.938894e-18,11.521311,201.97804,247.35263,291.75656,295.7071,-11.21213,-0.88946646,-2.4112983,1.3442733,3.4214442,1.4548894,2.3395889,2.295554,90.74232,5.345338e-07,1.2427145e-06,2,0.0015034378
4416,6.938894e-18,11.5234585,202.4299,247.27803,292.06766,295.86478,-10.849728,-0.821113,-3.541065,1.3533012,4.6744347,0.5912066,2.8640034,7.4936633,77.59588,8.7469164e-07,1.9594886e-06,2,0.00079153694
4417,6.938894e-18,11.526073,201.0913,247.11443,292.088,296.39633,-11.593878,-1.3111944,-3.566859,-1.1796463,3.474486,-0.93800235,3.0231292,7.357556,64.31539,3.8875183e-07,8.217987e-07,2,0.0004103755
4418,6.938894e-18,11.524472,200.72252,246.94063,291.72855,296.2683,-12.046557,-0.93847454,-3.4894776,-2.664077,2.2254987,-1.8487223,1.763133,7.12237,50.887466,5.8312776e-07,1.8857971e-06,2,0.0003475033
4419,6.938894e-18,11.524618,200.62418,246.7643,291.50305,296.20303,-12.579199,-1.2892697,-3.467553,-2.5428464,1.6420374,-2.152963,2.170455,6.758082,37.3113,1.0690676e-06,2.235323e-06,2,0.00018790564
4420,1.2148495e-06,11.526876,200.3834,246.92792,291.57004,296.7354,-14.178412,-0.9771652,-3.0935433,-4.2503934,0.93848115,-2.8545175,0.5922074,6.302722,23.653963,5.345338e-06,8.610876e-06,2,0.0012667814
4421,1.2148495e-06,11.527251,200.58517,246.90332,291.45898,296.749,-15.634471,-1.4620879,-3.1954288,-3.9305508,0.6882834,-3.0516732,0.8243909,6.1866302,10.198516,5.296744e-06,9.161479e-06,2,0.0011342103
4422,3.6445485e-06,11.527671,201.89073,246.90926,291.80826,296.4955,-16.583681,-1.0493877,-3.4404695,-4.8255944,0.8043751,-3.6421402,-0.273477,5.7432795,6.1848645,6.560187e-06,8.733407e-06,2,0.0005854406
4423,2.429699e-06,11.527485,201.7144,246.89569,291.84302,296.48364,-16.169691,-2.1353052,-3.6248949,-4.487696,0.08680785,-4.2075872,0.1038213,5.6762266,18.616228,6.851751e-06,9.626516e-06,2,0.00083549187
4424,6.0742473e-06,11.527668,201.63724,246.90163,291.81418,296.3446,-15.817606,-1.8902644,-3.0806465,-5.7128997,0.8353997,-5.5486474,-1.0050553,5.210859,32.39446,6.997533e-06,9.008124e-06,2,0.0005985699
4425,8.503946e-06,11.527518,201.03618,246.97792,291.80316,296.41922,-16.011059,-2.449989,-3.3205285,-5.6922646,0.13484581,-5.9119344,-0.92799443,4.917627,46.194397,5.7826837e-06,6.94299e-06,2,0.0003367116
4426,2.429699e-06,11.526803,200.93275,247.01099,291.81927,296.48364,-15.290123,-2.8536613,-3.1038609,-5.182838,-0.072317965,-6.4053245,-0.88996434,4.9896836,59.966446,4.76221e-06,6.9654006e-06,2,0.0006399584
4427,6.938894e-18,11.526449,200.88019,247.061,291.91678,296.55484,-14.622066,-2.4138777,-3.351481,-4.860416,-0.33452526,-7.780412,-1.8627334,4.092975,73.633766,5.3453377e-06,7.199457e-06,2,0.0008688954
4428,6.938894e-18,11.525713,200.54279,247.06694,291.82098,296.59723,-13.921764,-2.682133,-3.2160637,-4.5276766,-0.8919659,-8.124684,-1.9668157,4.1280026,87.011024,3.7417362e-06,5.8000123e-06,2,0.00067333865
4429,1.2148495e-06,11.525913,200.40631,246.92537,292.32877,296.64133,-14.353809,-1.941852,-2.7801492,-4.6553555,-1.0050553,-9.511781,-1.7516456,4.011911,100.36938,8.455352e-06,1.1624428e-05,2,0.0005708961
4430,6.938894e-18,11.525885,200.27235,246.88806,292.25928,296.71848,-14.06621,-2.0063365,-2.7040575,-4.5354147,-0.7848813,-9.968142,-1.7436392,4.232085,113.04632,8.79551e-06,1.52599e-05,2,0.00043630297
4431,2.429699e-06,11.525855,200.13841,246.85077,292.18976,296.79562,-13.778609,-2.0708208,-2.627966,-4.4154735,-0.5647072,-10.424502,-1.7356329,4.452259,124.929535,1.2391466e-05,2.520337e-05,2,0.0005301726
4432,9.718796e-06,11.526639,200.00192,246.83382,292.77048,296.65744,-14.649149,-0.6044454,-2.0011775,-4.9197416,-1.2312342,-11.483339,-1.280273,3.9838886,135.38742,1.2342872e-05,2.3787932e-05,2,0.00035512703
4433,1.2148495e-06,11.5277,199.99344,246.79651,292.60345,296.86682,-13.782477,-0.32716244,-2.8871932,-4.505752,-0.8269145,-11.406278,-0.4516178,4.595372,143.16069,9.232856e-06,1.7077173e-05,2,0.00043472942
4434,4.859398e-06,11.527081,200.45886,246.6117,292.91205,296.82614,-13.368488,0.16162935,-1.1229,-5.3285728,-0.6157476,-12.682287,-0.39056957,4.4402494,146.30107,1.2294277e-05,2.056599e-05,2,0.00021752554
4435,6.938894e-18,11.527146,200.45094,246.60777,292.74124,296.8035,-13.184324,1.0847151,-1.9602939,-5.1059256,-0.84842116,-13.210813,-0.24568816,4.574929,143.55302,7.775037e-06,8.966873e-06,2,0.00019982852
4436,1.5793043e-05,11.527242,200.39851,246.54774,292.7852,296.84686,-12.901789,2.153958,-0.48263553,-5.309308,-0.6387657,-12.912803,-2.1974187,4.470605,135.98665,1.18569305e-05,1.8792996e-05,2,0.00024938965
4437,1.2148495e-06,11.527322,200.49805,246.49416,292.6111,296.7809,-12.587189,2.9063714,-1.04465,-5.1468477,-0.45061693,-13.155662,-1.86987,4.721469,125.46878,1.3509126e-05,1.7147273e-05,2,0.00019961591
4438,2.429699e-06,11.526958,200.8833,246.51346,292.53473,296.75656,-12.653925,3.479753,-1.6656998,-5.0746646,-0.33803195,-12.598423,-1.9972388,4.809035,113.521164,1.5112728e-05,1.7201446e-05,2,0.00024915097
4439,8.503946e-06,11.527764,201.34157,246.37328,292.5658,296.72803,-12.835064,3.9986565,-0.71641964,-5.4709926,0.30222407,-11.798955,-4.636731,5.0580864,100.784805,1.9291809e-05,2.90414e-05,2,0.0001715941
4440,4.859398e-06,11.527365,201.78976,246.333,292.42984,296.68774,-13.06932,4.4508243,-1.0855085,-5.53909,0.62064624,-11.504415,-4.667436,5.1240454,87.43566,2.3713865e-05,3.700667e-05,2,0.00024853254
4441,2.429699e-06,11.526211,201.91148,245.95866,292.64386,296.53668,-13.100645,5.4409633,-0.8008606,-6.2799916,1.5736383,-11.638607,-6.4676585,4.86021,74.14338,2.50259e-05,3.7776936e-05,2,0.00034645284
4442,2.429699e-06,11.526287,201.62778,245.90158,292.5834,296.54172,-13.356691,5.716078,-1.3211261,-6.2404947,1.7214772,-11.557864,-6.357348,4.9204826,60.617596,2.245042e-05,3.311194e-05,2,0.0005198623
4443,8.746916e-05,11.5265045,201.21567,245.84703,292.70178,296.96222,-13.253183,5.308854,-0.74638253,-7.054942,2.0603693,-12.084398,-6.0252795,5.076282,46.97015,2.4345585e-05,3.3833905e-05,2,0.00022266284
4444,2.7941538e-05,11.52677,200.98065,245.82101,292.7236,296.98907,-13.691731,5.4682026,-1.1277289,-7.1489167,1.3098028,-11.607903,-6.0878267,4.8431516,33.290882,1.5841637e-05,1.514418e-05,2,0.00023003298
4445,4.2519732e-05,11.526961,201.1309,245.58012,292.5633,297.052,-14.527969,6.401139,-0.18117268,-7.478509,0.32269403,-9.326635,-6.103748,4.3916745,19.713688,1.4578195e-05,1.3619324e-05,2,0.00029386344
4446,4.616428e-05,11.52718,201.23833,245.18228,292.09494,297.1032,-15.038702,6.3139744,0.2464801,-7.7740526,0.07477967,-7.222774,-5.7148175,4.2165422,7.3364644,1.9146028e-05,1.6537238e-05,2,0.00021613314
4447,1.9437592e-05,11.527198,200.84468,245.34259,292.0899,297.2249,-14.642374,6.051118,0.40174258,-7.5057483,-1.2273395,-6.4221697,-5.4998827,3.8287497,9.391849,1.2488653e-05,1.3845105e-05,2,0.00027843285
4448,2.551184e-05,11.527401,200.53581,245.12941,291.09277,297.45154,-14.491198,5.3469887,0.28733864,-6.856097,-2.175783,-4.975623,-4.0954137,3.4591525,22.462645,1.4432412e-05,2.0276912e-05,2,0.00016328345
4449,1.0933645e-05,11.527419,200.11783,245.28804,291.1129,297.6295,-14.425824,5.5826063,0.42217186,-6.638185,-3.3880615,-4.380856,-4.0601597,3.0804574,36.13422,1.1419584e-05,1.7337907e-05,2,0.00014059266
4450,5.5883076e-05,11.526649,200.09769,245.18816,290.02097,297.64627,-13.954588,5.6479797,-0.22066927,-6.1111097,-2.9979942,-3.0503066,-2.9797986,3.0872808,49.849285,1.3217563e-05,2.2705195e-05,2,0.00018079902
4451,1.2148495e-06,11.526102,200.29828,245.23767,288.4472,297.35083,-13.426151,7.976917,-2.2118423,-5.829186,-3.7872264,-3.2561438,-1.8016367,1.9568821,63.47842,2.4491366e-05,3.6024627e-05,2,0.00021203939
4452,6.938894e-18,11.526515,200.24625,245.35602,287.82693,297.4079,-12.815997,8.982038,-2.813825,-5.453287,-3.8588712,-0.82931185,-1.0681285,2.319656,76.93932,2.1964477e-05,2.939016e-05,2,0.00029647374
4453,6.938894e-18,11.525427,200.29913,245.42316,287.5634,297.41544,-12.544969,8.028671,-3.3953784,-5.826462,-2.9388587,1.3848594,-0.3152875,2.545963,90.152176,2.3325112e-05,3.5521833e-05,2,0.000120842546
4454,6.938894e-18,11.525263,200.24876,245.46262,287.85632,297.44568,-12.00836,7.618724,-2.7920337,-5.876854,-2.7216492,1.9136678,-0.65759134,2.3560472,103.29164,2.4199802e-05,3.2035045e-05,2,0.00016968562
4455,6.938894e-18,11.525448,200.5333,245.6733,287.15463,297.32733,-12.337952,5.6071215,-4.676975,-6.466579,-0.24591695,2.708586,1.0402812,2.0603693,115.788795,3.3286877e-05,4.473154e-05,2,0.00016313182
4456,7.289097e-06,11.527049,200.28317,245.7782,286.57886,297.3995,-12.449633,3.1651423,-5.737935,-6.6232033,0.29198906,2.7665842,1.8659043,2.0933487,127.34715,2.4054018e-05,2.4306708e-05,2,0.0001809749
4457,6.0742473e-06,11.527517,200.03053,245.80759,286.49658,297.38104,-12.618514,2.7660904,-5.48325,-6.6204796,0.8264834,2.1729543,1.8010827,1.9625682,137.17215,3.421016e-05,3.45046e-05,2,0.00028848072
4458,3.6445486e-05,11.527986,199.7779,245.83696,286.41434,297.36258,-12.787396,2.3670387,-5.228565,-6.6177554,1.3609778,1.5793244,1.736261,1.8317877,143.77637,3.2703752e-05,2.581644e-05,2,0.0004383275
4459,1.7007893e-05,11.527461,199.79446,245.75468,285.71188,297.10495,-13.682295,0.8414518,-6.0778947,-6.5276446,0.2693932,1.3464314,2.4623342,1.5435989,145.39053,5.08293e-05,5.476768e-05,2,0.00044000812
4460,2.672669e-05,11.527785,199.72794,245.73283,285.20328,296.9556,-14.15635,0.80720186,-5.8935037,-6.25367,-0.47420144,0.37320685,2.7005389,1.3509369,141.44072,5.2821655e-05,5.3493255e-05,2,0.00034455553
4461,1.4578194e-05,11.5281105,199.6614,245.711,284.6947,296.80624,-14.630406,0.77295196,-5.709112,-5.979696,-1.2177961,-0.60001767,2.9387438,1.1582748,133.23903,6.662234e-05,6.258603e-05,2,0.00024669318
4462,0.00014092254,11.528681,199.77611,245.6722,284.40253,296.83676,-14.459302,-0.34652057,-6.1189666,-5.827161,-1.3867612,-0.877754,3.0929244,1.0421113,122.581535,7.0655646e-05,6.292468e-05,2,0.0002320804
4463,0.0001226998,11.528293,199.47737,245.6359,284.27133,296.65933,-13.926094,-0.16082609,-5.943883,-5.539335,-1.8281823,-1.0857922,3.1869113,0.9576288,110.55248,7.225925e-05,6.125745e-05,2,8.630389e-05
4464,1.2148495e-06,11.528209,198.2403,245.69366,284.72687,297.10086,-14.304114,-1.0932777,-4.169174,-4.6904454,-0.57150483,-1.8545831,2.9989376,0.97769344,97.75644,9.781969e-05,8.793773e-05,2,0.00022203592
4465,6.938894e-18,11.525845,199.12746,245.55914,284.2045,296.95972,-13.911504,-0.7815763,-4.79523,-4.9291954,-1.6433768,-2.3118448,3.213312,1.2617658,84.326935,8.557401e-05,7.5015225e-05,2,0.00021393246
4466,6.938894e-18,11.525746,199.39813,245.53603,284.17725,296.9226,-12.798663,-0.21520805,-4.87614,-4.825737,-2.5568442,-2.6138697,3.681134,1.2733822,70.94111,5.8312773e-05,5.2217616e-05,2,0.00016894143
4467,6.938894e-18,11.528209,199.6614,245.48817,284.09308,297.13055,-12.119552,0.044764243,-5.947862,-4.702383,-4.056409,-3.4988241,4.5924892,1.1487706,57.2478,5.306463e-05,5.424351e-05,2,0.00020702394
4468,6.938894e-18,11.528154,199.43858,245.71182,284.5536,297.20978,-11.949774,1.6125563,-3.8946118,-4.9384804,-3.0415626,-2.9391274,1.3789854,2.2586596,43.48082,2.7309814e-05,4.5499797e-05,2,0.0003982031
4469,6.938894e-18,11.526374,199.92796,245.54759,285.35077,297.24527,-11.630115,1.2531048,-4.100202,-5.047244,-3.2010233,-3.427014,2.567021,2.097087,29.689198,2.541465e-05,4.3300373e-05,2,0.00028974342
4470,6.938894e-18,11.526835,200.40662,245.54512,285.24927,297.3088,-11.112823,1.795598,-4.66657,-5.084383,-3.3372514,-3.5748584,2.7201455,1.9788113,15.959421,2.769857e-05,4.946332e-05,2,0.00036632203
4471,6.938894e-18,11.529448,200.25807,245.352,285.62888,297.74207,-10.859482,1.4467577,-4.6678967,-5.365577,-2.8461967,-3.8716033,3.116157,1.1424344,5.2611184,2.2061668e-05,4.6629564e-05,2,0.00042789977
4472,6.938894e-18,11.529585,200.51059,245.33714,285.96396,297.83862,-10.267913,2.2359593,-5.011431,-5.3761888,-2.282276,-3.8863878,2.5142193,1.1836195,12.911965,1.8368526e-05,4.6828714e-05,2,0.0003355526
4473,6.938894e-18,11.529723,200.76312,245.3223,286.299,297.93518,-9.676343,3.0251608,-5.354966,-5.3868,-1.7183551,-3.9011722,1.9122813,1.2248048,26.59061,7.2405032e-06,1.5322446e-05,2,0.0002687693
4474,6.938894e-18,11.526886,200.27127,245.26947,285.79642,297.95993,-11.086294,2.462772,-5.4411817,-5.1308064,-2.3012843,-4.3077445,1.8204066,0.6080824,40.43791,6.0256543e-06,1.5066016e-05,2,0.000301123
4475,6.938894e-18,11.526447,200.32904,245.36026,286.04895,298.02185,-12.19383,2.970779,-5.4040427,-4.978272,-2.3361335,-4.128219,1.6810105,0.827737,54.260117,5.296744e-06,1.4492416e-05,2,0.00021446527
4476,4.859398e-06,11.52799,200.63191,245.25792,285.8781,298.40063,-12.712447,2.2492232,-6.1826334,-4.9291954,-2.4343443,-4.002551,1.7095232,0.06845028,67.96937,1.3120374e-05,2.717138e-05,2,0.00014524584
