,balloon,gwmf_v,gwmf_v_abs,gwmf_v_north,gwmf_v_south
85,1,0.00019561368,0.000530058,0.0003553646,0.00015975091
86,1,-0.00040992827,0.00031734974,0.00013324872,0.00054317695
87,1,-0.00020385266,0.00031340995,0.00010418474,0.0003080374
88,1,-0.00048030078,0.0003615834,5.5214172e-05,0.00053551496
89,1,-0.00019465957,0.00038729777,6.0861643e-05,0.0002555212
90,1,0.00015989476,0.00038376765,0.00022801186,6.811711e-05
91,1,0.0001722902,0.00025895363,0.00022335145,5.1061255e-05
92,1,0.00035287807,0.00053554814,0.00043918705,8.630899e-05
93,1,0.00018612144,0.00052575284,0.00037978057,0.00019365911
94,1,-3.6540103e-05,0.00051859696,0.00038824376,0.00042478385
95,1,0.00010164027,0.0003672396,0.0005019168,0.0004002765
96,1,0.00017275599,0.00032582862,0.00033119658,0.00015844061
97,1,-0.0002474532,0.000295572,0.0002068772,0.00045433038
98,1,-0.00034685418,0.0005803695,0.0005454189,0.0008922731
99,1,0.00024522108,0.0005370682,0.00051147875,0.00026625767
100,1,-0.000586074,0.0006164146,0.00012440085,0.0007104749
101,1,-0.00068182807,0.00025723354,0.0003168085,0.0009986366
102,1,6.066814e-05,0.00037392377,0.00023773589,0.00017706775
103,1,0.00076086755,0.0013675523,0.0009620668,0.00020119932
104,1,-0.001371292,0.0014469867,0.00035867808,0.0017299701
105,1,-0.00082840415,0.000764332,0.00013605905,0.0009644632
106,1,-0.00047545438,0.0006855111,0.00011133242,0.0005867868
107,1,8.05893e-05,0.0008161083,0.00016658926,8.5999956e-05
108,1,0.00054879853,0.00093833153,0.0006896958,0.0001408973
109,1,0.0012074709,0.0012579048,0.0013861462,0.00017867531
110,1,0.00022623203,0.00054437725,0.00037036248,0.00014413046
111,1,-0.00021887012,0.00043918233,0.00012433404,0.00034320416
112,1,-0.0003064252,0.0005279128,7.7248755e-05,0.00038367396
113,1,0.000104682935,0.00035668447,0.00021502968,0.00011034674
114,1,-0.00025650542,0.00028040545,2.1077958e-05,0.00027758337
115,1,-0.0002689192,0.0005039006,0.00014192655,0.00041084574
116,1,-5.2339034e-05,0.00040808998,0.00016858842,0.00022092745
117,1,0.0002683037,0.0004096142,0.0003032746,3.4970875e-05
118,1,0.0006990358,0.0005077048,0.00071485096,1.5815176e-05
119,1,0.0012665435,0.0008247674,0.00136031,9.376644e-05
120,1,-0.00024818123,0.0020688814,0.00073523546,0.0009834167
121,1,6.2155574e-05,0.0010298827,0.00037566744,0.00031351187
122,1,0.0011375275,0.002141347,0.0012415156,0.000103988066
123,1,0.000560449,0.001639981,0.00081818533,0.0002577363
124,1,-0.00043662084,0.0024299996,0.0005537227,0.0009903436
125,1,-0.000100386766,0.00358028,0.0013507614,0.0014511481
126,1,-0.00014673953,0.0017583872,0.0005937396,0.00074047915
127,1,0.00029564483,0.0008921711,0.0005102507,0.00021460585
128,1,0.0003157686,0.0005816368,0.00048201162,0.00016624301
129,1,-0.00013014734,0.00064220047,0.00025387466,0.00038402202
130,1,-2.4355182e-05,0.00033474155,0.00029098766,0.00031534286
131,1,-5.9381982e-05,0.00044229245,0.00019793409,0.00025731607
132,1,-0.00011805544,0.00040978947,0.00013947014,0.00025752556
133,1,0.000647478,0.00061375165,0.0008524402,0.00020496223
134,1,-2.51131e-05,0.00045111286,0.00032312158,0.0003482347
135,1,6.951313e-05,0.00046550325,0.00023998335,0.00017047022
136,1,-4.0978495e-05,0.00020905679,7.293685e-05,0.00011391535
137,1,1.9935575e-05,0.00023827287,8.90769e-05,6.914133e-05
138,1,0.00034231695,0.00070213585,0.00041305233,7.073536e-05
139,1,-2.0616624e-05,0.0006175683,0.00023088571,0.00025150232
140,1,-0.00022067192,0.00026293247,0.00015194273,0.00037261465
141,1,-0.00041729872,0.00030624025,0.00014612133,0.00056342006
142,1,-0.00045289693,0.00033269575,0.00013151964,0.00058441656
143,1,0.00020237477,0.00058286835,0.00028304954,8.067477e-05
144,1,-2.1451382e-05,0.00025518358,7.892722e-05,0.00010037861
145,1,-0.00020923659,0.0004962922,0.00013964085,0.00034887745
146,1,-0.0001046535,0.000544219,0.00021117296,0.00031582644
147,1,-0.00022788279,0.00047587382,7.467712e-05,0.0003025599
148,1,-0.00011289007,0.00014674055,2.529206e-05,0.00013818213
149,1,6.9556125e-05,0.00012994885,0.00017048346,0.00010092733
150,1,0.00035283063,0.00015246948,0.00037884273,2.6012121e-05
151,1,-2.6686886e-05,0.00017818673,0.00013017993,0.00015686682
152,1,3.1012907e-05,0.00048642373,0.0003844466,0.0003534337
153,1,-0.00018022719,0.00050618185,0.00030688918,0.00048711637
154,1,-0.0013507184,0.0008643849,9.9894176e-05,0.0014506126
155,1,-0.0005170505,0.00041041692,4.9123064e-05,0.0005661736
156,1,-0.0002198283,0.00046081617,0.00017824155,0.00039806985
157,1,-0.00086354895,0.0004135924,8.2092236e-05,0.0009456412
158,1,-0.0007255412,0.0009787497,0.00022177398,0.0009473152
159,1,-0.0007643733,0.0024268911,0.00020513083,0.00096950406
160,1,2.8552773e-05,0.0005669927,0.00038364358,0.0003550908
161,1,-0.000105582105,0.0005416889,0.00030683246,0.00041241458
162,1,-0.00028281732,0.0006476149,0.00024329868,0.000526116
163,1,-0.0002472234,0.00069028535,0.00013895296,0.00038617637
164,1,-6.345312e-05,0.00045421591,0.0002405473,0.00030400042
165,1,-0.00013377113,0.00057857024,0.0002781811,0.00041195223
166,1,0.00020563428,0.0002937348,0.00028196533,7.633106e-05
167,1,0.00034025995,0.0003710206,0.00045640484,0.00011614488
168,1,-1.2642212e-05,0.0005222747,0.00019658657,0.00020922878
169,1,-0.00014675682,0.0003813396,0.00020959815,0.00035635495
170,1,-0.00016670431,0.00035306378,9.889974e-05,0.00026560406
171,1,-0.00014705858,0.00020487636,0.00013657648,0.00028363508
172,1,0.00045285805,0.00023341128,0.00049330026,4.0442214e-05
173,1,0.00022251807,0.00026787375,0.0003050865,8.256843e-05
174,1,0.00016506575,0.00042105032,0.00028291027,0.00011784452
175,1,0.00037133158,0.00046745958,0.00047434986,0.00010301826
176,1,0.00022514416,0.0003120994,0.00033812798,0.000112983806
177,1,-1.8714463e-05,0.00016907958,0.00014319389,0.00016190835
178,1,-0.00012437007,0.0002331888,8.0846505e-05,0.00020521657
179,1,-2.4000994e-05,6.7471075e-05,4.390131e-05,6.79023e-05
180,1,4.7645335e-06,0.00019937578,0.000103909406,9.9144876e-05
181,1,5.819419e-05,0.00031733466,0.00019179402,0.00013359984
182,1,-0.0002785823,0.00032781967,1.588267e-05,0.000294465
183,1,-9.612399e-05,0.00022036761,4.5129633e-05,0.00014125364
184,1,-2.1205376e-05,8.657865e-05,5.5314504e-05,7.651988e-05
185,1,0.00019564635,0.00022344971,0.0002598163,6.416996e-05
186,1,0.00041930395,0.00041706773,0.00047278672,5.348277e-05
187,1,0.00018074906,0.0004935607,0.00032613875,0.0001453897
188,1,-1.1146657e-05,0.00024873822,0.00013482713,0.00014597378
189,1,0.00020498698,0.00037306256,0.00033766837,0.00013268141
190,1,0.00023349584,0.0003004732,0.00045949273,0.00022599688
191,1,-0.0001650558,0.00028383365,0.00016715903,0.00033221484
192,1,0.00059429416,0.00025936746,0.0006415629,4.7268728e-05
193,1,0.0001736802,0.00014900828,0.0003451286,0.0001714484
194,1,0.00020168704,0.00024239821,0.00048587046,0.00028418342
195,1,-5.4757074e-05,0.00034631763,0.00013279614,0.0001875532
196,1,6.172209e-05,0.00014894914,0.00013910884,7.738675e-05
197,1,-9.940106e-05,0.00017310146,4.8612765e-05,0.00014801383
198,1,0.000111189285,0.00023902654,0.0002295784,0.000118389115
199,1,0.00075209443,0.0005371101,0.00094599905,0.00019390466
200,1,0.00080203725,0.0010150386,0.0011320127,0.00032997548
201,1,-0.00014948596,0.000481057,0.00046032926,0.00060981524
202,1,-0.0004197859,0.0006077576,0.00027447435,0.0006942603
203,1,-0.00055886887,0.00031976376,0.0003028017,0.0008616706
204,1,-0.0009899692,0.00052076374,0.00021828554,0.0012082547
205,1,0.0008809683,0.00072087086,0.0011976114,0.00031664313
206,1,0.00021452745,0.0007375567,0.00055760425,0.0003430768
207,1,-0.00052356016,0.0006828141,0.00014729673,0.00067085685
208,1,0.00014365134,0.0008399171,0.00032278942,0.00017913806
209,1,-0.00041155855,0.0010564097,8.8780675e-05,0.0005003392
210,1,0.0005498527,0.000517414,0.0007674539,0.0002176013
211,1,-0.0005207096,0.0003917154,0.00025501722,0.00077572686
212,1,7.992296e-05,0.0006040677,0.0003805216,0.00030059868
213,1,-0.0002670663,0.000668698,0.0001492318,0.00041629808
214,1,-0.00047351886,0.00028590547,0.00012205132,0.0005955702
215,1,-0.00064464984,0.00049786933,4.0014376e-05,0.00068466424
216,1,-0.0003240356,0.0006558433,6.471202e-05,0.0003887476
217,1,-0.00018940154,0.0006298293,5.337358e-05,0.00024277513
218,1,-6.8140835e-05,0.0003387906,8.805975e-05,0.0001562006
219,1,-0.0001510792,0.00044873854,3.1291023e-05,0.00018237023
220,1,-0.00015199519,0.0003181038,0.00020934363,0.0003613388
221,1,-0.00020806487,0.00024810858,0.00019663977,0.00040470462
222,1,-0.00022906129,0.00030421876,0.00010154521,0.0003306065
223,1,-0.00052793045,0.00067612046,2.1359869e-05,0.0005492903
224,1,-0.00037401202,0.0006266952,7.752121e-05,0.00045153324
225,1,-0.00035590364,0.00065363944,0.00023824767,0.0005941513
226,1,-0.0011134065,0.0007987394,0.00027969916,0.0013931056
227,1,-0.00084856665,0.001282823,0.000109590794,0.0009581574
228,1,-0.0007306857,0.0010449699,0.0001318257,0.00086251146
229,1,-0.0002187502,0.0007029652,0.00029218805,0.00051093823
230,1,-0.0010298544,0.0016870366,3.95074e-05,0.0010693618
231,1,-0.0005668282,0.00096763024,0.000144626,0.00071145414
232,1,0.0004542767,0.00078859105,0.00047923706,2.4960353e-05
233,1,-0.00069622055,0.0009784404,0.00010195967,0.00079818023
234,1,-0.0010187094,0.0007895025,7.5867996e-05,0.0010945774
235,1,-0.0003051561,0.00066465844,0.00023032168,0.00053547777
236,1,-0.0005402693,0.0008825448,0.00025363712,0.00079390645
237,1,-0.0004523923,0.00043574246,0.00013143121,0.00058382354
238,1,-0.00023729673,0.0007281176,0.00044025548,0.0006775522
239,1,-1.4425048e-05,0.0006451982,0.0005333611,0.0005477861
240,1,-0.0006328942,0.0007935104,0.00014294464,0.00077583885
241,1,-5.4520497e-05,0.00059505866,0.00036628474,0.00042080524
242,1,-0.000606544,0.00085100014,0.00023447924,0.0008410233
243,1,-0.00038785467,0.00070046104,0.00010281265,0.00049066736
244,1,-0.00031720026,0.0010329685,0.00012893842,0.0004461387
245,1,-0.00020487352,0.0005406635,0.00030354082,0.00050841435
246,1,-0.0009724666,0.00083246105,8.2793e-05,0.0010552596
247,1,-0.0001187007,0.00065523054,0.00044396252,0.00056266325
248,1,-0.0009147775,0.0011101712,0.00015941465,0.0010741921
249,1,-0.00021026631,0.0008831166,0.0005347111,0.0007449774
250,1,-0.00023746127,0.0012278417,0.0004215522,0.00065901346
251,1,0.00028468942,0.00055602385,0.00039461412,0.0001099247
252,1,-0.00010751767,0.0008521376,0.00048365156,0.0005911692
253,1,-0.0007105837,0.00055439887,0.00012765253,0.00083823624
254,1,-0.0006100796,0.0014846079,0.0003673848,0.0009774644
255,1,0.00041406343,0.00059526035,0.0008665341,0.00045247065
256,1,0.00044774907,0.0024146314,0.00074896944,0.00030122037
257,1,0.0008736843,0.00075402524,0.0010054627,0.00013177845
258,1,0.00018161791,0.0009657269,0.0009042691,0.0007226512
259,1,0.00040400427,0.00041985858,0.0006663271,0.00026232278
260,1,8.7116896e-05,0.0005075595,0.00025940078,0.00017228388
261,1,-0.0003392322,0.0012409581,0.0008809225,0.0012201547
262,1,-0.00024813754,0.0013108237,0.00047909984,0.0007272374
263,1,-0.00038327032,0.00047312948,0.00013520141,0.00051847176
264,1,0.00065665523,0.0006001509,0.00088785775,0.0002312025
265,1,-0.0002740066,0.00064480875,0.00023249602,0.00050650263
266,1,-0.001398826,0.00069014373,2.8338272e-05,0.0014271643
267,1,-0.0018809167,0.0005400404,0.00019035894,0.0020712756
268,1,-0.0012118982,0.000533267,7.711532e-05,0.0012890135
269,1,2.0630654e-05,0.0006625794,0.00035338293,0.00033275227
270,1,0.00011441478,0.00065392215,0.0003325387,0.00021812391
271,1,-0.00025977328,0.00051860174,0.0001355254,0.0003952987
272,1,-0.0014112203,0.0005667546,4.965938e-05,0.0014608797
273,1,0.00040061853,0.0006447577,0.0007076387,0.00030702015
274,1,-0.0008752209,0.0008950505,0.00023404688,0.0011092678
275,1,0.0001846273,0.0008394716,0.00054843613,0.00036380882
276,1,0.00031313073,0.0007015122,0.0007433329,0.00043020217
277,1,-0.0006439685,0.0006193675,0.0007833854,0.001427354
278,1,0.00064170355,0.001377724,0.0017415718,0.0010998683
279,1,0.0012769866,0.0007714411,0.0017057483,0.00042876168
280,1,0.0003666279,0.0007827681,0.00087154366,0.0005049157
281,1,-0.00021636118,0.00060886296,0.00042143077,0.00063779193
282,1,-0.0012018668,0.0012041419,0.00036986373,0.0015717305
283,1,-0.0011146434,0.0007368226,0.00011372384,0.0012283672
284,1,-0.000663905,0.0019353451,0.00022288901,0.000886794
285,1,-0.0006102573,0.0014989135,0.00041430775,0.0010245651
286,1,6.383352e-05,0.0017844848,0.0008868538,0.00082302024
287,1,-1.5548716e-05,0.0015816324,0.00036900537,0.0003845541
288,1,-0.0018267347,0.00110606,0.00018340404,0.0020101387
289,1,-0.0007760542,0.0007434596,0.00018098978,0.000957044
290,1,-0.00024013912,0.0012146607,0.00013192072,0.00037205985
291,1,0.0007192869,0.001459457,0.00097573496,0.00025644802
292,1,-2.79844e-05,0.00075713004,0.00033949278,0.0003674772
293,1,2.00024e-05,0.0011149015,0.00044032763,0.0004203252
294,1,0.0007196926,0.0022458776,0.0010270436,0.000307351
295,1,0.00015275547,0.0011378146,0.0008218034,0.00066904793
296,1,0.0015274687,0.0018490058,0.0019330296,0.00040556095
297,1,-0.0013180691,0.0025605336,0.000850971,0.00216904
298,1,0.00040578932,0.0014978627,0.000933399,0.0005276097
299,1,-0.0012985705,0.0027791925,0.0005675243,0.0018660948
300,1,0.00084781833,0.0021801977,0.001479084,0.00063126563
301,1,0.0022959958,0.002530261,0.0027126728,0.00041667692
302,1,-0.003012663,0.0019118943,0.00012483321,0.0031374963
303,1,-0.0002896469,0.0012633484,0.0011704974,0.0014601443
304,1,-0.0009446635,0.0008866166,0.00026589897,0.0012105624
305,1,-0.0005031377,0.0011737902,0.0005763999,0.0010795376
306,1,-0.0008590748,0.0023695126,0.0008889114,0.0017479862
307,1,0.001213242,0.0017053403,0.0018211874,0.00060794555
308,1,-0.00053031166,0.0008159671,0.0006817352,0.001212047
309,1,-0.0008849379,0.001803326,0.00055772974,0.0014426677
310,1,-0.00055615685,0.0014277541,0.0005865472,0.001142704
311,1,-0.0009885789,0.0022193962,0.0010462599,0.0020348388
312,1,0.00014240429,0.0014051279,0.0012235722,0.001081168
313,1,0.00011014209,0.0018326719,0.0010825848,0.0009724427
314,1,0.00028295998,0.0033782225,0.0013989403,0.0011159803
315,1,-0.003905152,0.002737167,0.00017503403,0.004080186
316,1,-0.0021586376,0.0017951685,0.00062122155,0.0027798591
317,1,-0.0025923694,0.0021185647,7.297047e-05,0.0026653397
318,1,-0.0013600758,0.003571498,0.00051784125,0.0018779171
319,1,-0.0048315492,0.0045401715,0.0007910125,0.0056225616
320,1,-0.002634137,0.002582126,0.0011394225,0.0037735594
321,1,0.000806451,0.003536031,0.0025331676,0.0017267166
322,1,0.0015425211,0.0036346586,0.0031886161,0.0016460952
323,1,0.0013582549,0.0014158754,0.001823457,0.000465202
324,1,-0.0005319761,0.0018496297,0.00044182272,0.00097379886
325,1,0.0018279676,0.0018301645,0.0022253336,0.00039736586
326,1,0.00021363753,0.0023889968,0.0009584444,0.0007448069
327,1,5.125394e-05,0.0011274252,0.0012168625,0.0011656085
328,1,0.0011048927,0.0011522707,0.0016532213,0.0005483287
329,1,0.00064538064,0.0013623021,0.0010706683,0.0004252877
330,1,0.0014266416,0.0014759006,0.0016131175,0.00018647594
331,1,0.00044759395,0.0020555044,0.0006750796,0.00022748561
332,1,0.0021032537,0.0016017267,0.0023025044,0.0001992506
333,1,0.00030344512,0.0005067933,0.0007252433,0.00042179818
334,1,0.000153557,0.00054274406,0.0006078076,0.00045425058
335,1,0.000368015,0.0004788885,0.00045663604,8.862104e-05
336,1,0.00033754183,0.00033959243,0.00035930637,2.1764525e-05
337,1,0.00010456588,0.0013687199,0.00035257536,0.00024800948
338,1,-0.00049998914,0.001189444,0.00024517454,0.0007451637
339,1,0.00014388285,0.0009058198,0.0002540831,0.000110200264
340,1,-0.00029701172,0.000613775,0.00035881886,0.0006558306
341,1,-8.345621e-05,0.0005116567,0.00031500717,0.0003984634
342,1,0.0006396239,0.00062302494,0.0007589216,0.000119297685
343,1,0.0006103372,0.0006158512,0.0006867212,7.6383985e-05
344,1,0.00018357277,0.0008170867,0.0004402991,0.00025672634
345,1,0.0011030193,0.0018600734,0.0014331779,0.00033015857
346,1,0.0015626866,0.00208282,0.0016792825,0.000116595846
347,1,0.0016928068,0.0017453036,0.0019238921,0.00023108526
348,1,-6.9734524e-05,0.0011601876,0.000722132,0.0007918665
349,1,0.0012039432,0.0014140221,0.0013784769,0.00017453365
350,1,0.0010345753,0.002247153,0.0015996438,0.00056506856
351,1,0.0015123169,0.0015718905,0.0019566491,0.00044433228
352,1,0.00048062197,0.0021542294,0.0013468185,0.0008661965
353,1,-0.0019980823,0.0034711398,0.0013221765,0.0033202588
354,1,-0.00095193036,0.0045250016,0.002103381,0.0030553113
355,1,0.0010432741,0.0012422395,0.0013204748,0.0002772007
356,1,-5.5378205e-05,0.0018672887,0.0011135109,0.0011688891
357,1,0.00057317875,0.0029645357,0.001933552,0.0013603731
358,1,-4.054097e-05,0.0021812245,0.0006049051,0.00064544607
359,1,-9.686727e-05,0.001734981,0.0005711334,0.00066800066
360,1,0.00034596017,0.0018708649,0.0009369464,0.0005909863
361,1,-0.0001280076,0.0006156352,0.00058117224,0.0007091798
362,1,-0.0001311394,0.00040668665,9.507658e-05,0.00022621598
363,1,-0.0005579745,0.0004866402,8.4272324e-05,0.0006422468
364,1,-0.000385186,0.00041394687,0.00030848815,0.00069367414
365,1,2.6412816e-05,0.00042843545,0.00023082981,0.000204417
366,1,-0.0003236535,0.00022875154,5.04033e-05,0.0003740568
367,1,-0.00041936326,0.0006004224,0.00014471884,0.0005640821
368,1,0.00021794594,0.00042066854,0.0006755887,0.00045764275
369,1,0.00013822202,0.0002493698,0.000489965,0.000351743
370,1,-2.0598278e-05,0.00025598795,0.0001544699,0.00017506818
371,1,-0.00018723054,0.00043650874,8.531169e-05,0.00027254224
372,1,0.0001289742,0.000296131,0.00020221574,7.3241536e-05
373,1,6.595584e-05,0.0002829061,0.00023824905,0.0001722932
374,1,-7.75287e-06,0.00040508804,0.0003130951,0.000320848
375,1,-0.0003462957,0.00024021172,0.00017672565,0.0005230213
376,1,0.00011911596,0.0005878404,0.00033084108,0.00021172513
377,1,0.00015703941,0.00077749364,0.00034993017,0.00019289076
378,1,-0.00050211576,0.00049530447,1.9644462e-05,0.0005217602
379,1,-3.590485e-05,0.00025813354,0.00013066997,0.00016657481
380,1,2.8728473e-05,0.00094064826,0.00060683617,0.00057810766
381,1,0.0011178633,0.0016654748,0.0016068022,0.0004889389
382,1,0.00039441208,0.0007507994,0.0006751292,0.00028071713
383,1,0.0004202489,0.00037449732,0.0006766249,0.00025637596
384,1,0.0007389086,0.0005313622,0.0008164455,7.753692e-05
385,1,0.0003838282,0.00057511055,0.0006874648,0.00030363657
386,1,-0.0005379957,0.00032675607,0.00012317035,0.00066116604
387,1,-8.7284854e-05,0.00018036379,4.1479998e-05,0.00012876486
388,1,-0.0002888842,0.00052407506,5.4751607e-05,0.0003436358
389,1,-0.000325196,0.00079760863,0.0001353485,0.00046054448
390,1,-0.00023504398,0.00047233372,0.00036478453,0.0005998285
391,1,0.0001548138,0.000610986,0.00039649356,0.00024167977
392,1,0.00025614456,0.0005051096,0.0003754191,0.00011927453
393,1,-0.0002513439,0.0006194951,0.00015374337,0.00040508728
394,1,-0.00051078625,0.00078060495,0.00031759604,0.00082838227
395,1,-0.0007766918,0.0011255072,0.00018017592,0.00095686776
396,1,5.811559e-05,0.0007073963,0.0005111987,0.0004530831
397,1,-0.0011504146,0.0011809219,0.0002592554,0.00140967
398,1,0.00013460034,0.0010114736,0.0010784226,0.00094382226
399,1,0.0010672054,0.0014866584,0.0014653833,0.0003981779
400,1,0.0007831561,0.0006969434,0.0011017486,0.00031859247
401,1,0.0022614438,0.0019256487,0.002450441,0.00018899732
402,1,0.0011159256,0.0024849344,0.00147312,0.0003571943
403,1,-8.658216e-05,0.00024665505,0.0002965328,0.00038311494
404,1,5.5489785e-05,0.00013539458,0.00015193147,9.6441676e-05
405,1,6.212972e-05,0.00037784016,0.00019455733,0.00013242761
406,1,-0.00034570767,0.00039700724,3.3434437e-05,0.00037914212
407,1,-0.0003025362,0.0004990595,0.00010590525,0.00040844147
408,1,3.5715864e-05,0.00047880705,0.0002154398,0.00017972392
409,1,0.00052017294,0.0004785334,0.0005653471,4.5174107e-05
410,1,0.00059572246,0.00018375728,0.00062113727,2.5414813e-05
411,1,-9.207696e-05,0.00030258746,0.00011581768,0.00020789464
412,1,4.8437498e-05,0.00040456656,0.00013468381,8.624632e-05
413,1,0.0002133323,0.0002855408,0.00029568878,8.235646e-05
414,1,0.00047588084,0.0008190167,0.0006396495,0.00016376868
415,1,0.00019526576,0.0005146705,0.00036749148,0.00017222573
416,1,4.948606e-07,0.00029545068,0.00013961762,0.00013912277
417,1,5.6053184e-05,0.0003454261,0.00017885842,0.00012280523
418,1,-5.0151443e-06,0.00041750172,0.000120678735,0.00012569387
419,1,-0.00068715966,0.0008723831,8.5880194e-05,0.0007730398
420,1,-0.00029075748,0.00071681675,0.0005197202,0.0008104777
